intrigue2_conspirator,Conspirator,Conspirateur,Verschwörer,Samenzweerder,Conspirador
intrigue2_miningvillage,Mining Village,Village minier,Bergwerk,Mijndorp,Aldea Minera
intrigue2_pawn,Pawn,Pion,Handlanger,Pion,Peón
intrigue2_courtyard,Courtyard,Cour,Burghof,Binnenplaats,Patio
intrigue2_tradingpost,Trading Post,Comptoir,Handelsposten,Handelspost,Puesto Comercial
intrigue2_duke,Duke,Duc,Herzog,Hertog,Duque
intrigue2_baron,Baron,Baron,Baron,Baron,Barón
intrigue2_swindler,Swindler,Escroc,Trickser,Oplichter,Embaucador
intrigue2_bridge,Bridge,Pont,Brücke,Brug,Puente
intrigue2_torturer,Torturer,Bourreau,Kerkermeister,Folteraar,Torturador
intrigue2_wishingwell,Wishing Well,Puits aux souhaits,Wunschbrunnen,Wensput,Pozo de los Deseos
intrigue2_masquerade,Masquerade,Mascarade,Maskerade,Maskerade,Mascarada
intrigue2_ironworks,Ironworks,Fonderie,Eisenhütte,IJzergieterij,Fundición
intrigue2_steward,Steward,Intendant,Verwalter,Lakei,Mayordomo
intrigue2_harem,Harem,Harem,Harem,Harem,Harén
intrigue2_minion,Minion,Larbin,Lakai,Dienaar,Esbirro
intrigue2_upgrade,Upgrade,Mise à niveau,Anbau,Opwaardering,Mejora
intrigue2_shantytown,Shanty Town,Taudis,Armenviertel,Sloppenwijk,Chabolas
intrigue2_lurker,Lurker,Rôdeur,Herumtreiberin,Voyeur,Acechador
intrigue2_diplomat,Diplomat,Diplomate,Diplomatin,Diplomaat,Diplomática
intrigue2_mill,Mill,Moulin,Mühle,Molen,Molino
intrigue2_secretpassage,Secret Passage,Passage secret,Geheimgang,Geheime Doorgang,Pasadizo Secreto
intrigue2_patrol,Patrol,Patrouille,Patrouille,Patrouille,Patrulla
intrigue2_courtier,Courtier,Courtisan,Höflinge,Makelaar,Cortesano
intrigue2_replace,Replace,Remplacement,Austausch,Vervanging,Reemplazar
intrigue_nobles,Nobles,Nobles,Adelige,Adel,Nobles
intrigue_conspirator,Conspirator,Conspirateur,Verschwörer,Samenzweerder,Conspirador
intrigue_miningvillage,Mining Village,Village minier,Bergwerk,Mijndorp,Aldea Minera
intrigue_secretchamber,Secret Chamber,Chambre secrète,Geheimkammer,Geheime Kamer,Cámara Secreta
intrigue_coppersmith,Coppersmith,Chaudronnier,Kupferschmied,Kopersmid,Artesano del Cobre
intrigue_pawn,Pawn,Pion,Handlanger,Pion,Peón
intrigue_courtyard,Courtyard,Cour,Burghof,Binnenplaats,Patio
intrigue_tradingpost,Trading Post,Comptoir,Handelsposten,Handelspost,Puesto Comercial
intrigue_scout,Scout,Éclaireur,Späher,Verkenner,Explorador
intrigue_duke,Duke,Duc,Herzog,Hertog,Duque
intrigue_baron,Baron,Baron,Baron,Baron,Barón
intrigue_swindler,Swindler,Escroc,Trickser,Oplichter,Embaucador
intrigue_bridge,Bridge,Pont,Brücke,Brug,Puente
intrigue_torturer,Torturer,Bourreau,Kerkermeister,Folteraar,Torturador
intrigue_wishingwell,Wishing Well,Puits aux souhaits,Wunschbrunnen,Wensput,Pozo de los Deseos
intrigue_masquerade,Masquerade,Mascarade,Maskerade,Maskerade,Mascarada
intrigue_ironworks,Ironworks,Fonderie,Eisenhütte,IJzergieterij,Fundición
intrigue_steward,Steward,Intendant,Verwalter,Lakei,Mayordomo
intrigue_harem,Harem,Harem,Harem,Harem,Harén
intrigue_minion,Minion,Larbin,Lakai,Dienaar,Esbirro
intrigue_saboteur,Saboteur,Saboteur,Saboteur,Saboteur,Saboteador
intrigue_upgrade,Upgrade,Mise à niveau,Anbau,Opwaardering,Mejora
intrigue_tribute,Tribute,Hommage,Tribut,Tolheffing,Tributo
intrigue_greathall,Great Hall,Grand hall,Grosse Halle,Grote Zaal,Gran Sala
intrigue_shantytown,Shanty Town,Taudis,Armenviertel,Sloppenwijk,Chabolas
card,en,fr,de,nl,es
menagerie_animalfair,Animal Fair,Foire aux bestiaux,Viehmarkt,,Feria de Ganado
menagerie_barge,Barge,Chaland,Lastkahn,,Gabarra
menagerie_blackcat,Black Cat,Chat noir,Schwarze Katze,,Gato Negro
menagerie_bountyhunter,Bounty Hunter,Chasseur de prime,Kopfgeldjägerin,,Cazarrecompensas
menagerie_cameltrain,Camel Train,Caravane de chameaux,Kamelzug,,Recua de Camellos
menagerie_cardinal,Cardinal,Cardinal,Kardinal,,Cardenal
menagerie_cavalry,Cavalry,Cavalière,Kavallerie,,Caballería
menagerie_coven,Coven,Clan de sorciers,Hexenzirkel,,Aquelarre
menagerie_destrier,Destrier,Destrier,Schlachtross,,Destrero
menagerie_displace,Displace,Déplacement,Vertreibung,,Migración
menagerie_falconer,Falconer,Fauconnière,Falknerin,,Halconera
menagerie_fisherman,Fisherman,Pêcheur,Fischer,,Pescador
menagerie_gatekeeper,Gatekeeper,Garde,Wache,,Centinela
menagerie_goatherd,Goatherd,Chevrière,Ziegenhirtin,,Cabrera
menagerie_groom,Groom,Palefrenier,Stallbursche,,Caballerizo
menagerie_hostelry,Hostelry,Hôtel,Herberge,,Hostal
menagerie_huntinglodge,Hunting Lodge,Pavillon de chasse,Jagdhütte,,Refugio de Caza
menagerie_kiln,Kiln,Four,Brennofen,,Horno
menagerie_livery,Livery,Pension,Pferdestall,,Librea
menagerie_mastermind,Mastermind,Génie,Drahtzieher,,Cerebro
menagerie_paddock,Paddock,Enclos,Koppel,,Establo
menagerie_sanctuary,Sanctuary,Sanctuaire,Zufluchtsort,,Santuario
menagerie_scrap,Scrap,Ferraille,Schrott,,Chatarra
menagerie_sheepdog,Sheepdog,Chien de berger,Hirtenhund,,Perro Pastor
menagerie_sleigh,Sleigh,Traîneau,Schlitten,,Trineo
menagerie_snowyvillage,Snowy Village,Village enneigé,Verschneites Dorf,,Aldea Nevada
menagerie_stockpile,Stockpile,Stocks,Depot,,Reservas
menagerie_supplies,Supplies,Réserves,Nachschub,,Suministros
menagerie_villagegreen,Village Green,Espace vert,Dorfanger,,Prado del Pueblo
menagerie_wayfarer,Wayfarer,Voyageuse,Wanderin,,Caminante
menagerie_event_alliance,Alliance,Alliance,Bündnis,,Alianza
menagerie_event_banish,Banish,Bannissement,Verbannung,,Destierro
menagerie_event_bargain,Bargain,Affaire,Gutes Geschäft,,Ganga
menagerie_event_commerce,Commerce,Négoce,Kommerz,,Comercio
menagerie_event_delay,Delay,Retard,Verzögerung,,Retraso
menagerie_event_demand,Demand,Demande,Forderung,,Exigencia
menagerie_event_desperation,Desperation,Désespoir,Verzweiflung,,Desesperación
menagerie_event_enclave,Enclave,Enclave,Enklave,,Enclave
menagerie_event_enhance,Enhance,Réhaussement,Verbesserung,,Reforma
menagerie_event_gamble,Gamble,Pari,Wagnis,,Apuesta
menagerie_event_invest,Invest,Investissement,Investition,,Inversión
menagerie_event_march,March,Marche,Fußmarsch,,Marcha
menagerie_event_populate,Populate,Peuplement,Besiedlung,,Repoblar
menagerie_event_pursue,Pursue,Poursuite,Verfolgung,,Persecución
menagerie_event_reap,Reap,Moisson,Reiche Ernte,,Siega
menagerie_event_ride,Ride,Chevauchée,Reiten,,Paseo
menagerie_event_seizetheday,Seize the Day,Carpe Diem,Nutze den Tag,,Aprovecha el Día
menagerie_event_stampede,Stampede,Ruée,Stampede,,Estampida
menagerie_event_toil,Toil,Labeur,Plackerei,,Labor
menagerie_event_transport,Transport,Transport,Transport,,Transporte
menagerie_way_wayofthebutterfly,Way of the Butterfly,Voie du papillon,Weg des Schmetterlings,,Senda de la Mariposa
menagerie_way_wayofthecamel,Way of the Camel,Voie du chameau,Weg des Kamels,,Senda del Camello
menagerie_way_wayofthechameleon,Way of the Chameleon,Voie du caméléon,Weg des Chamäleons,,Senda del Camaleón
menagerie_way_wayofthefrog,Way of the Frog,Voie de la grenouille,Weg des Frosches,,Senda de la Rana
menagerie_way_wayofthegoat,Way of the Goat,Voie de la chèvre,Weg der Ziege,,Senda de la Cabra
menagerie_way_wayofthehorse,Way of the Horse,Voie du cheval,Weg des Pferdes,,Senda del Caballo
menagerie_way_wayofthemole,Way of the Mole,Voie de la taupe,Weg des Maulwurfs,,Senda del Topo
menagerie_way_wayofthemonkey,Way of the Monkey,Voie du singe,Weg des Affen,,Senda del Mono
menagerie_way_wayofthemouse,Way of the Mouse,Voie de la souirs,Weg der Maus,,Senda del Ratón
menagerie_way_wayofthemule,Way of the Mule,Voie de la mule,Weg des Maultiers,,Senda de la Mula
menagerie_way_wayoftheotter,Way of the Otter,Voie de la loutre,Weg des Otters,,Senda de la Nutria
menagerie_way_wayoftheowl,Way of the Owl,Voie du hibou,Weg der Eule,,Senda del Búho
menagerie_way_wayoftheox,Way of the Ox,Voie du bœuf,Weg des Ochsen,,Senda del Buey
menagerie_way_wayofthepig,Way of the Pig,Voie du porc,Weg des Schweins,,Senda del Cerdo
menagerie_way_wayoftherat,Way of the Rat,Voie du rat,Weg der Ratte,,Senda de la Rata
menagerie_way_wayoftheseal,Way of the Seal,Voie du phoque,Weg der Robbe,,Senda de la Foca
menagerie_way_wayofthesheep,Way of the Sheep,Voie du mouton,Weg des Schafes,,Senda de la Oveja
menagerie_way_wayofthesquirrel,Way of the Squirrel,Voie de l'écureuil,Weg des Eichhörnchens,,Senda de la Ardilla
menagerie_way_wayoftheturtle,Way of the Turtle,Voie de la tortue,Weg der Schildkröte,,Senda de la Tortuga
menagerie_way_wayoftheworm,Way of the Worm,Voie du ver,Weg des Wurms,,Senda del Gusano
menagerie_horse,Horse,Cheval,,,

card,en,fr,de,nl,es
nocturne_druid,Druid,Druide,Druidin,Druïde,Druida
nocturne_faithfulhound,Faithful Hound,Chien fidèle,Getreuer Hund,Trouwe hond,Perro Leal
nocturne_guardian,Guardian,Gardienne,Wächterin,Beschermer,Guardián
nocturne_monastery,Monastery,Monastère,Kloster,Klooster,Monasterio
nocturne_pixie,Pixie,Pixie,Fee,Elfje,Hada
nocturne_tracker,Tracker,Traqueur,Fährtensucher,Spoorzoeker,Rastreador
nocturne_changeling,Changeling,Changelin,Wechselbalg,Wisselkind,Intercambio
nocturne_fool,Fool,Benêt,Narr,Dwaas,Necio
nocturne_ghosttown,Ghost Town,Ville fantôme,Geisterstadt,Spookstad,Pueblo Fantasma
nocturne_leprechaun,Leprechaun,Leprechaun,Kobold,Leprechaun,Duende
nocturne_nightwatchman,Night Watchman,Veilleur de nuit,Nachtwache,Nachtwaker,Vigilante
nocturne_secretcave,Secret Cave,Grotte secrète,Geheime Höhle,Geheime grot,Cueva Secreta
nocturne_bard,Bard,Barde,Minnesängerin,Bard,Bardo
nocturne_blessedvillage,Blessed Village,Village béni,Seliges Dorf,Gezegend dorp,Aldea Bendita
nocturne_cemetery,Cemetery,Cimetière,Friedhof,Kerkhof,Cementerio
nocturne_conclave,Conclave,Conclave,Konklave,Conclaaf,Cónclave
nocturne_devilsworkshop,Devil's Workshop,Atelier du diable,Teufelswerkstatt,Atelier van de duivel,Taller del Diablo
nocturne_exorcist,Exorcist,Exorciste,Exorzistin,Exorcist,Exorcista
nocturne_necromancer,Necromancer,Nécromancien,Totenbeschwörer,Dodenbezweerder,Nigromante
nocturne_shepherd,Shepherd,Berger,Schäferin,Schaapsherder,Pastor
nocturne_skulk,Skulk,Malandrin,Attentäter,Skulk,Ladrón Sigiloso
nocturne_cobbler,Cobbler,Cordonnier,Schuster,Schoenmaker,Zapatero
nocturne_crypt,Crypt,Crypte,Krypta,Crypte,Cripta
nocturne_cursedvillage,Cursed Village,Village maudit,Verfluchtes Dorf,Vervloekt dorp,Aldea Maldita
nocturne_denofsin,Den of Sin,Antre du péché,Sündenpfuhl,Huis der zonden,Casa del Pecado
nocturne_idol,Idol,Idole,Götze,Idool,Ídolo
nocturne_pooka,Pooka,Pooka,Puka,Pooka,Pooka
nocturne_sacredgrove,Sacred Grove,Bois sacré,Heiliger Hain,Heilig kreupelbos,Bosque Sagrado
nocturne_tormentor,Tormentor,Persécuteur,Folterknecht,Kwelgeest,Verdugo
nocturne_tragichero,Tragic Hero,Héros de tragédie,Tragischer Held,Tragische held,Héroe Trágico
nocturne_vampire,Vampire,Vampire,Vampirin,Vampier,Vampiro
nocturne_werewolf,Werewolf,Loup-garou,Werwolf,Weerwolf,Hombre Lobo
nocturne_raider,Raider,Razzia,Plünderer,Plunderaar,Saqueador
nocturne_boon_theearthsgift,The Earth's Gift,Don de la terre,Geschenk der Erde,Gift van de aarde,Don de la Tierra
nocturne_boon_thefieldsgift,The Field's Gift,Don des champs,Geschenk des Feldes,Gift van de akker,Don del Campo
nocturne_boon_theflamesgift,The Flame's Gift,Don des flammes,Geschenk des Feuers,Gift van het vuur,Don de la Llama
nocturne_boon_theforestsgift,The Forest's Gift,Don des forêts,Geschenk des Waldes,Gift van het bos,Don del Bosque
nocturne_boon_themoonsgift,The Moon's Gift,Don de la lune,Geschenk des Mondes,Gift van de maan,Don de la Luna
nocturne_boon_themountainsgift,The Mountain's Gift,Don des montagnes,Geschenk des Berges,Gift van de bergen,Don de la Montaña
nocturne_boon_theriversgift,The River's Gift,Don de la rivière,Geschenk des Flusses,Gift van de rivier,Don del Río
nocturne_boon_theseasgift,The Sea's Gift,Don de la mer,Geschenk des Meeres,Gift van de zee,Don del Mar
nocturne_boon_theskysgift,The Sky's Gift,Don du ciel,Geschenk des Himmels,Gift van de hemel,Don del Cielo
nocturne_boon_thesunsgift,The Sun's Gift,Don du soleil,Geschenk der Sonne,Gift van de zon,Don del Sol
nocturne_boon_theswampsgift,The Swamp's Gift,Don des marais,Geschenk des Sumpfes,Gift van het moeras,Don del Pantano
nocturne_boon_thewindsgift,The Wind's Gift,Don du vent,Geschenk des Windes,Gift van de wind,Don del Viento
nocturne_hauntedmirror,Haunted Mirror,Mirroir hanté,,,
nocturne_magiclamp,Magic Lamp,Lampe magique,,,
nocturne_goat,Goat,Chèvre,,,
nocturne_pasture,Pasture,Pâturage,,,
nocturne_pouch,Pouch,Pochette,,,
nocturne_cursedgold,Cursed Gold,Or maudit,,,
nocturne_luckycoin,Lucky Coin,Porte-bonheur,,,
nocturne_willowisp,Will-O'Wisp,Feux follet,,,
nocturne_wish,Wish,Vœu,,,
nocturne_bat,Bat,Chauve-souris,,,
nocturne_imp,Imp,Farfadet,,,
nocturne_zombieapprentice,Zombie Apprentice,Zombie apprenti,,,
nocturne_zombiemason,Zombie Mason,Zombie maçon,,,
nocturne_zombiespy,Zombie Spy,Zombie espion,,,
nocturne_ghost,Ghost,Fantôme,,,
nocturne_badomens,Bad Omens,Mauvais augure,,,
nocturne_delusion,Delusion,Envoûtement,,,
nocturne_envy,Envy,Jalousie,,,
nocturne_famine,Famine,Famine,,,
nocturne_fear,Fear,Peur,,,
nocturne_greed,Greed,Avidité,,,
nocturne_haunting,Haunting,Obsession,,,
nocturne_locusts,Locusts,Sauterelles,,,
nocturne_misery,Misery,Détresse,,,
nocturne_plague,Plague,Peste,,,
nocturne_poverty,Poverty,Pauvreté,,,
nocturne_war,War,Guerre,,,
nocturne_deluded,Deluded,Envoûté,,,
nocturne_envious,Envious,Jalous,,,
nocturne_miserable,Miserable,En détresse,,,
nocturne_twicemiserable,Twice Miserable,En grande détresse,,,
nocturne_lostinthewoods,Lost in the Woods,Perdu dans les bois,,,

card,en,fr,de,nl,es
promos_avanto,Avanto,Trou Dans La Glace,Avanto,Avanto,Avanto
promos_blackmarket,Black Market,Marché noir,Schwarzmarkt,Zwarte Markt,Mercado Negro
promos_captain,Captain,Capitaine,Kapitän Tobias,Captain,Captain
promos_church,Church,Église,Schweriner Dom,Church,Church
promos_dismantle,Dismantle,Démantelement,Abbruch,Ontmantelen,Dismantle
promos_envoy,Envoy,Délégué,Gesandter,Gezant,Enviado
promos_event_summon,Summon,Convocation,Einladung,Summon,Summon
promos_governor,Governor,Gouverneur,Gouverneur,Gouverneur,Gobernador
promos_prince,Prince,Prince,Prinz,Prins,Príncipe
promos_sauna,Sauna,Sauna,Sauna,Sauna,Sauna
promos_saunaavanto,Sauna / Avanto,Sauna / Avanto,Sauna / Avanto,Sauna / Avanto,Sauna / Avanto
promos_stash,Stash,Cachette,Geldversteck,Geldbuidel,Alijo
promos_walledvillage,Walled Village,Ville fortifiée,Befestigtes Dorf,Ommuurd Dorp,Aldea Amurallada
card,en,fr,de,nl,es
prosperity_bank,Bank,Banque,Bank,Bank,Banco
prosperity_city,City,Ville,Stadt,Stad,Ciudad
prosperity_contraband,Contraband,Contrebande,Schmuggelware,Smokkelwaar,Contrabando
prosperity_countinghouse,Counting House,Bureau de comptabilité,Leihhaus,Boekhouding,Casa de Cuentas
prosperity_bishop,Bishop,Évêque,Bischof,Bisschop,Obispo
prosperity_grandmarket,Grand Market,Grand marché,Grosser Markt,Grote markt,Gran Mercado
prosperity_goons,Goons,Fiers-à-bras,Halsabschneider,Domkoppen,Matones
prosperity_watchtower,Watchtower,Mirador,Wachturm,Uitkijktoren,Atalaya
prosperity_expand,Expand,Agrandissement,Ausbau,Uitbreiden,Expansión
prosperity_kingscourt,King's Court,Cour du roi,Königshof,Koningshof,Corte Real
prosperity_hoard,Hoard,Magot,Hort,Spaargeld,Tesoro Escondido
prosperity_peddler,Peddler,Colporteur,Hausierer,Venter,Buhonero
prosperity_monument,Monument,Monument,Denkmal,Monument,Monumento
prosperity_forge,Forge,Forge,Kunstschmiede,Vervalsen,Forja
prosperity_rabble,Rabble,Foule,Gesindel,Gespuis,Chusma
prosperity_talisman,Talisman,Talisman,Talisman,Talisman,Talismán
prosperity_mint,Mint,Hôtel de la monnaie,Münzer,Aanmunten,Acuñador
prosperity_loan,Loan,Prêt,Lohn,Lening,Préstamo
prosperity_traderoute,Trade Route,Route commerciale,Handelsroute,Handelsroute,Ruta Comercial
prosperity_quarry,Quarry,Carrière,Steinbruch,Steengroeve,Cantera
prosperity_royalseal,Royal Seal,Sceau royal,Königliches Siegel,Koninklijk zegel,Sello Real
prosperity_mountebank,Mountebank,Charlatan,Quacksalber,Charlatan,Charlatán
prosperity_workersvillage,Worker's Village,Village ouvrier,Arbeiterdorf,Arbeidersdorp,Pueblo de Trabajadores
prosperity_vault,Vault,Chambre forte,Gewölbe,Schatkelder,Bóveda
prosperity_venture,Venture,Entreprise risquée,Abenteuer,Waagstuk,Especulación
prosperity2_anvil,Anvil,Enclume,,,
prosperity2_clerk,Clerk,Compatble,,,
prosperity2_investment,Investment,Placement,,,
prosperity2_tiara,Tiara,Couronne de Mariée,,,
prosperity2_charlatan,Charlatan,Charlatane,,,
prosperity2_collection,Collection,Collection,,,
prosperity2_crystalball,Crystal Ball,Boule de Cristal,,,
prosperity2_magnate,Magnate,Magnat,,,
prosperity2_warchest,War Chest,Trésor de Guerre,,,

card,en,fr,de,nl,es
renaissance_borderguard,Border Guard,Garde-frontière,Grenzposten,Grenswacht,Guarda Fronterizo
renaissance_ducat,Ducat,Ducat,Goldmünze,Dukaat,Florín
renaissance_lackeys,Lackeys,Laquais,Diener,Kamerbedienden,Lacayos
renaissance_actingtroupe,Acting Troupe,Troupe de théâtre,Schauspieltruppe,Toneelgezelschap,Compañía de Teatro
renaissance_cargoship,Cargo Ship,Cargo,Frachtschiff,Vrachtschip,Buque de Carga
renaissance_experiment,Experiment,Expérience,Experiment,Experiment,Experimento
renaissance_improve,Improve,Amélioration,Fortschritt,Verbetering,Perfeccionar
renaissance_flagbearer,Flag Bearer,Porte-drapeau,Fahnenträger,Vaandeldrager,Abanderado
renaissance_hideout,Hideout,Planque,Versteck,Schuilplaats,Guarida
renaissance_inventor,Inventor,Inventeur,Erfinder,Uitvinder,Inventor
renaissance_mountainvillage,Mountain Village,Village de montagne,Bergdorf,Bergdorp,Aldea de Montaña
renaissance_patron,Patron,Mécène,Patron,Beschermheer,Mecenas
renaissance_priest,Priest,Prêtre,Priester,Priester,Sacerdote
renaissance_research,Research,Recherche,Forscherin,Onderzoek,Investigación
renaissance_silkmerchant,Silk Merchant,Marchande de soie,Seidenhändlerin,Zijdekoopman,Vendedor de Seda
renaissance_oldwitch,Old Witch,Vieille sorcière,Alte Hexe,Oude heks,Bruja Anciana
renaissance_recruiter,Recruiter,Recruteur,Anwerber,Ronselaar,Reclutador
renaissance_scepter,Scepter,Sceptre,Zepter,Scepter,Cetro
renaissance_scholar,Scholar,Érudite,Gelehrte,Geleerde,Erudita
renaissance_sculptor,Sculptor,Sculptrice,Bildhauerin,Beeldhouwer,Escultora
renaissance_seer,Seer,Prophète,Seher,Ziener,Profeta
renaissance_spices,Spices,Épices,Gewürze,Specerijen,Especias
renaissance_swashbuckler,Swashbuckler,Bretteuse,Freibeuterin,Ijzervreter,Espadachina
renaissance_treasurer,Treasurer,Trésorière,Schatzmeisterin,Schatbewaarder,Tesorera
renaissance_villain,Villain,Scélérat,Schwarzer Meister,Slechterik,Villano
renaissance_project_cathedral,Cathedral,Cathédrale,Kathedrale,Kathedraal,Catedral
renaissance_project_citygate,City Gate,Porte,Stadttor,Stadspoort,Portón
renaissance_project_pageant,Pageant,Spectacle,Festzug,Spektakel,Espectáculo
renaissance_project_sewers,Sewers,Égouts,Abwasserkanal,Riolen,Alcantarillas
renaissance_project_starchart,Star Chart,Carte céleste,Sternenkarte,Sterrenkaart,Carta Estelar
renaissance_project_exploration,Exploration,Exploration,Erkundung,Ontdekkingsreis,Exploración
renaissance_project_fair,Fair,Foire,Kleiner Markt,Braderie,Feria
renaissance_project_silos,Silos,Silos,Speicher,Silo's,Silos
renaissance_project_sinisterplot,Sinister Plot,Machination,Finsterer Plan,Duistere samenzwering,Confabulación
renaissance_project_academy,Academy,Académie,Akademie,Academie,Academia
renaissance_project_capitalism,Capitalism,Capitalisme,Kapitalismus,Kapitalisme,Capitalismo
renaissance_project_fleet,Fleet,Flotte,Flotte,Vloot,Flota
renaissance_project_guildhall,Guildhall,Hôtel de ville,Gildenhaus,Gildehuis,Ayuntamiento
renaissance_project_piazza,Piazza,Piazza,Piazza,Plein,Pórtico
renaissance_project_roadnetwork,Road Network,Réseau routier,Strassennetz,Wegennet,Red de Caminos
renaissance_project_barracks,Barracks,Caserne,Kaserne,Kazerne,Cuartel
renaissance_project_croprotation,Crop Rotation,Assolement,Fruchtwechsel,Wisselbouw,Barbecho
renaissance_project_innovation,Innovation,Innovation,Innovation,Vernieuwing,Innovación
renaissance_project_canal,Canal,Canal,Kanal,Kanaal,Canal
renaissance_project_citadel,Citadel,Citadelle,Zitdelle,Burcht,Ciudadela
renaissance_flag,Flag,Drapeau,,,
renaissance_horn,Horn,Corne,,,
renaissance_key,Key,Clé,,,
renaissance_lantern,Lantern,Lanterne,,,
renaissance_treasurechest,Treasure Chest,Coffre,,,
  
  






card,en,fr,de,nl,es
seaside_ghostship,Ghost Ship,Vaisseau fantôme,Geisterschiff,De Vliegende Hollander,Barco Fantasma
seaside_smugglers,Smugglers,Contrebandiers,Schmuggler,Smokkelaar,Contrabandistas
seaside_salvager,Salvager,Sauveteur,Müllverwerter,Afvalverwerker,Rescatador
seaside_haven,Haven,Havre,Hafen,Haven,Puerto
seaside_ambassador,Ambassador,Ambassadeur,Botschafter,Boodschapper,Embajador
seaside_seahag,Sea Hag,Sorcière de mer,Seehexe,Zeeheks,Bruja del Mar
seaside_nativevillage,Native Village,Village indigène,Eingeborenendorf,Inheems Dorp,Poblado Indígena
seaside_navigator,Navigator,Navigateur,Navigator,Navigator,Navegante
seaside_tactician,Tactician,Tacticien,Taktiker,Strateeg,Estratega
seaside_fishingvillage,Fishing Village,Village de pêcheurs,Fischerdorf,Vissersdorp,Pueblo de Pescadores
seaside_island,Island,Île,Insel,Eiland,Isla
seaside_wharf,Wharf,Quai,Werft,Scheepswerf,Muelle
seaside_bazaar,Bazaar,Bazar,Bazar,Bazaar,Bazar
seaside_treasuremap,Treasure Map,Carte aux trésors,Schatzkarte,Schatkaart,Mapa del Tesoro
seaside_explorer,Explorer,Explorateur,Entdecker,Ontdekkingsreiziger,Explordora
seaside_lookout,Lookout,Vigie,Ausguck,Uitkijk,Vigía
seaside_treasury,Treasury,Trésorerie,Schatzkammer,Schatkamer,Tesorería
seaside_cutpurse,Cutpurse,Coupeur de bourse,Beutelschneider,Beurzensnijder,Ratero
seaside_caravan,Caravan,Caravane,Karawane,Karavaan,Caravana
seaside_warehouse,Warehouse,Entrepôt,Lagerhaus,Pakhuis,Almacén
seaside_lighthouse,Lighthouse,Phare,Leuchtturm,Vuurtoren,Faro
seaside_pirateship,Pirate Ship,Bateau pirate,Piratenschiff,Piratenschip,Barco Pirata
seaside_pearldiver,Pearl Diver,Plongeur de perles,Perlentaucher,Parelduiker,Pescador de Perlas
seaside_merchantship,Merchant Ship,Navire marchand,Handelsschiff,Handelsschip,Barco Mercante
seaside_embargo,Embargo,Embargo,Embargo,Embargo,Embargo
seaside_outpost,Outpost,Avant-poste,Aussenposten,Voorpost,Puesto Avanzado
seaside2_astrolabe,Astrolabe,Astrolabe,,,
seaside2_monkey,Monkey,Singe,,,
seaside2_seachart,Sea Chart,Carte Maritime
seaside2_blockade,Blockade,Blocus,,,
seaside2_sailor,Sailor,Navigatrice,,,
seaside2_tidepools,Tide Pools,Marée,,,
seaside2_corsair,Corsair,Corsaire,,,
seaside2_pirate,Pirate,Pirate,,,
seaside2_seawitch,Sea Witch,Sorcière Marine,,,


